chrom_zdna,zdna_start,zdna_end,score,chrom_promoter,promoter_start,promoter_end,gene_symbol,strand,gene_name
NC_043000.1,106656829,106656843,76.0,NC_043000.1,106655933,106656932,LOC115210761,-,uncharacterized LOC115210761
NC_043000.1,106672391,106672411,74.0,NC_043000.1,106671486,106672485,LOC118763064,-,uncharacterized LOC118763064
NC_043000.1,106672449,106672465,46.0,NC_043000.1,106671486,106672485,LOC118763064,-,uncharacterized LOC118763064
NC_043000.1,107062119,107062135,24.0,NC_043000.1,107062094,107063093,LOC118763065,+,"uncharacterized LOC118763065, transcript variant X1"
NC_043000.1,107062137,107062160,34.5,NC_043000.1,107062094,107063093,LOC118763065,+,"uncharacterized LOC118763065, transcript variant X1"
NC_043000.1,107062161,107062192,46.5,NC_043000.1,107062094,107063093,LOC118763065,+,"uncharacterized LOC118763065, transcript variant X1"
NC_043000.1,107062307,107062323,24.0,NC_043000.1,107062094,107063093,LOC118763065,+,"uncharacterized LOC118763065, transcript variant X1"
NC_043000.1,107183376,107183387,16.5,NC_043000.1,107182950,107183949,LOC115210305,-,"retinoblastoma-like protein 1, transcript variant X1"
NC_043000.1,107413497,107413516,50.5,NC_043000.1,107413033,107414032,LOC118763269,+,uncharacterized LOC118763269
NC_043000.1,107413712,107413724,18.0,NC_043000.1,107413033,107414032,LOC118763269,+,uncharacterized LOC118763269
NC_043000.1,107414001,107414012,104.5,NC_043000.1,107413033,107414032,LOC118763269,+,uncharacterized LOC118763269
NC_043000.1,107782890,107782905,22.5,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783001,107783026,147.5,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783122,107783140,148.0,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783332,107783344,73.0,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783529,107783541,40.0,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783667,107783681,54.0,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783721,107783734,41.5,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783858,107783874,90.0,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,107783875,107783888,30.5,NC_043000.1,107782887,107783886,LOC115211023,+,"uncharacterized LOC115211023, transcript variant X1"
NC_043000.1,108154522,108154538,24.0,NC_043000.1,108153773,108154772,LOC115211353,+,U6 spliceosomal RNA
NC_043000.1,108154540,108154574,51.0,NC_043000.1,108153773,108154772,LOC115211353,+,U6 spliceosomal RNA
NC_043000.1,108154711,108154727,24.0,NC_043000.1,108153773,108154772,LOC115211353,+,U6 spliceosomal RNA
NC_043000.1,108197664,108197683,105.5,NC_043000.1,108197239,108198238,LOC118763067,-,uncharacterized LOC118763067
NC_043000.1,108539196,108539232,54.0,NC_043000.1,108538902,108539901,LOC115211124,+,uncharacterized LOC115211124
NC_043000.1,109381910,109381927,25.5,NC_043000.1,109381252,109382251,LOC115210551,-,RNA-binding protein 24-A
NC_043000.1,109475397,109475421,58.0,NC_043000.1,109475205,109476204,LOC118763271,+,uncharacterized LOC118763271
NC_043000.1,109475435,109475453,27.0,NC_043000.1,109475205,109476204,LOC118763271,+,uncharacterized LOC118763271
NC_043000.1,109475618,109475639,42.5,NC_043000.1,109475205,109476204,LOC118763271,+,uncharacterized LOC118763271
NC_043000.1,109475641,109475671,45.0,NC_043000.1,109475205,109476204,LOC118763271,+,uncharacterized LOC118763271
NC_043000.1,109476103,109476121,27.0,NC_043000.1,109475205,109476204,LOC118763271,+,uncharacterized LOC118763271
NC_043000.1,109627239,109627255,35.0,NC_043000.1,109626794,109627793,LOC115210387,-,60S ribosomal protein L11
NC_043000.1,110178251,110178262,16.5,NC_043000.1,110177977,110178976,LOC115210291,-,"protein kinase C-binding protein 1, transcript variant X6"
NC_043000.1,110178293,110178307,21.0,NC_043000.1,110177977,110178976,LOC115210291,-,"protein kinase C-binding protein 1, transcript variant X6"
NC_043000.1,110178327,110178340,19.5,NC_043000.1,110177977,110178976,LOC115210291,-,"protein kinase C-binding protein 1, transcript variant X6"
NC_043000.1,110178904,110178917,19.5,NC_043000.1,110177977,110178976,LOC115210291,-,"protein kinase C-binding protein 1, transcript variant X6"
NC_043000.1,110299346,110299364,38.0,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299400,110299415,22.5,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299424,110299436,51.0,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299442,110299461,83.5,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299468,110299484,24.0,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299504,110299519,55.5,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299540,110299554,32.0,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110299609,110299620,49.5,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110300037,110300055,27.0,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110300067,110300084,25.5,NC_043000.1,110299201,110300200,LOC115211087,-,calcium-binding mitochondrial carrier protein SCaMC-1
NC_043000.1,110384542,110384554,18.0,NC_043000.1,110384249,110385248,LOC115210681,-,angiomotin
NC_043000.1,110384711,110384724,19.5,NC_043000.1,110384249,110385248,LOC115210681,-,angiomotin
NC_043000.1,110385239,110385250,16.5,NC_043000.1,110384249,110385248,LOC115210681,-,angiomotin
NC_043000.1,110433010,110433025,99.5,NC_043000.1,110432276,110433275,LOC115210553,+,
NC_043000.1,110640989,110641037,72.0,NC_043000.1,110640269,110641268,LOC118763072,-,uncharacterized LOC118763072
NC_043000.1,110641254,110641270,24.0,NC_043000.1,110640269,110641268,LOC118763072,-,uncharacterized LOC118763072
NC_043000.1,110676725,110676740,22.5,NC_043000.1,110675987,110676986,LOC115211268,-,
NC_043000.1,110676741,110676754,19.5,NC_043000.1,110675987,110676986,LOC115211268,-,
NC_043000.1,110696781,110696805,36.0,NC_043000.1,110695782,110696781,LOC118763272,+,uncharacterized LOC118763272
NC_043000.1,110797620,110797632,18.0,NC_043000.1,110797531,110798530,LOC115210909,+,"procollagen galactosyltransferase 1, transcript variant X2"
NC_043000.1,110981451,110981469,38.0,NC_043000.1,110981057,110982056,LOC115210554,+,"beta-hexosaminidase subunit alpha-like, transcript variant X1"
NC_043000.1,111080977,111080990,19.5,NC_043000.1,111080677,111081676,LOC115210555,+,receptor-type guanylate cyclase gcy-5-like
NC_043000.1,111135136,111135153,36.5,NC_043000.1,111134386,111135385,LOC118763073,+,uncharacterized LOC118763073
NC_043000.1,111169736,111169756,30.0,NC_043000.1,111169124,111170123,LOC115210730,-,"GTP-binding protein ypt5, transcript variant X1"
NC_043000.1,111170050,111170072,33.0,NC_043000.1,111169124,111170123,LOC115210730,-,"GTP-binding protein ypt5, transcript variant X1"
NC_043000.1,111270108,111270119,38.5,NC_043000.1,111269609,111270608,LOC115210732,-,uncharacterized LOC115210732
NC_043000.1,111287749,111287761,18.0,NC_043000.1,111287272,111288271,Trnat-agu,-,tRNA-Thr
NC_043000.1,111396206,111396219,30.5,NC_043000.1,111396106,111397105,LOC115210556,+,"uncharacterized LOC115210556, transcript variant X4"
NC_043000.1,111396223,111396234,60.5,NC_043000.1,111396106,111397105,LOC115210556,+,"uncharacterized LOC115210556, transcript variant X4"
NC_043000.1,111396329,111396351,33.0,NC_043000.1,111396106,111397105,LOC115210556,+,"uncharacterized LOC115210556, transcript variant X4"
NC_043000.1,111397743,111397755,18.0,NC_043000.1,111397184,111398183,LOC115210756,-,monocarboxylate transporter 14-like
NC_043000.1,111398035,111398051,24.0,NC_043000.1,111397184,111398183,LOC115210756,-,monocarboxylate transporter 14-like
NC_043000.1,111643512,111643526,21.0,NC_043000.1,111642838,111643837,LOC115210557,-,"uncharacterized LOC115210557, transcript variant X1"
NC_043000.1,111643599,111643612,30.5,NC_043000.1,111642838,111643837,LOC115210557,-,"uncharacterized LOC115210557, transcript variant X1"
NC_043000.1,111717896,111717907,16.5,NC_043000.1,111717158,111718157,LOC115210338,+,uncharacterized LOC115210338
NC_043000.1,111919598,111919622,36.0,NC_043000.1,111919495,111920494,LOC118763075,+,uncharacterized LOC118763075
NC_043000.1,111919623,111919636,19.5,NC_043000.1,111919495,111920494,LOC118763075,+,uncharacterized LOC118763075
NC_043000.1,111919847,111919900,90.5,NC_043000.1,111919495,111920494,LOC118763075,+,uncharacterized LOC118763075
NC_043000.1,111920476,111920495,28.5,NC_043000.1,111919495,111920494,LOC118763075,+,uncharacterized LOC118763075
NC_043000.1,111953878,111953890,95.0,NC_043000.1,111953613,111954612,LOC115210895,-,very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2
NC_043000.1,112084228,112084242,21.0,NC_043000.1,112084044,112085043,LOC118763077,+,uncharacterized LOC118763077
NC_043000.1,112084726,112084738,18.0,NC_043000.1,112084044,112085043,LOC118763077,+,uncharacterized LOC118763077
NC_043000.1,112283615,112283629,32.0,NC_043000.1,112283009,112284008,LOC115210978,-,eukaryotic translation initiation factor 2A
NC_043000.1,112283615,112283629,32.0,NC_043000.1,112283102,112284101,LOC118763078,+,uncharacterized LOC118763078
NC_043000.1,113180767,113180820,79.5,NC_043000.1,113180261,113181260,LOC115211333,+,U6 spliceosomal RNA
NC_043000.1,113501878,113501891,19.5,NC_043000.1,113501859,113502858,LOC115211322,+,U6 spliceosomal RNA
NC_043000.1,113692362,113692382,52.0,NC_043000.1,113691753,113692752,LOC115210560,+,uncharacterized protein DDB_G0287625-like
NC_043000.1,114443148,114443159,16.5,NC_043000.1,114442859,114443858,LOC115211221,-,5S ribosomal RNA
NC_043000.1,114524517,114524536,105.5,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114524561,114524589,42.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114524591,114524603,40.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114524871,114524897,39.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114524941,114524961,30.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114525121,114525137,24.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114525139,114525155,112.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114525191,114525202,16.5,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114525203,114525239,76.0,NC_043000.1,114524443,114525442,LOC118763276,+,uncharacterized LOC118763276
NC_043000.1,114625424,114625440,101.0,NC_043000.1,114624650,114625649,LOC115210563,-,coiled-coil domain-containing protein 173-like
NC_043000.1,114625463,114625475,51.0,NC_043000.1,114624650,114625649,LOC115210563,-,coiled-coil domain-containing protein 173-like
NC_043000.1,114625492,114625506,65.0,NC_043000.1,114624650,114625649,LOC115210563,-,coiled-coil domain-containing protein 173-like
NC_043000.1,114625578,114625604,39.0,NC_043000.1,114624650,114625649,LOC115210563,-,coiled-coil domain-containing protein 173-like
NC_043000.1,114739330,114739352,88.0,NC_043000.1,114739205,114740204,LOC115210983,-,protein YAE1 homolog
NC_043000.1,114808452,114808463,27.5,NC_043000.1,114808436,114809435,LOC115210393,+,"uncharacterized LOC115210393, transcript variant X2"
NC_043000.1,114808559,114808570,27.5,NC_043000.1,114808436,114809435,LOC115210393,+,"uncharacterized LOC115210393, transcript variant X2"
NC_043000.1,114808623,114808638,33.5,NC_043000.1,114808436,114809435,LOC115210393,+,"uncharacterized LOC115210393, transcript variant X2"
NC_043000.1,114808639,114808658,50.5,NC_043000.1,114808436,114809435,LOC115210393,+,"uncharacterized LOC115210393, transcript variant X2"
NC_043000.1,115113018,115113030,40.0,NC_043000.1,115112354,115113353,Trnai-aau,+,tRNA-Ile
NC_043000.1,115311333,115311344,16.5,NC_043000.1,115310793,115311792,LOC115211109,-,"bifunctional peptidase and arginyl-hydroxylase JMJD5-like, transcript variant X2"
NC_043000.1,115311478,115311503,48.5,NC_043000.1,115310793,115311792,LOC115211109,-,"bifunctional peptidase and arginyl-hydroxylase JMJD5-like, transcript variant X2"
NC_043000.1,115311791,115311807,24.0,NC_043000.1,115310793,115311792,LOC115211109,-,"bifunctional peptidase and arginyl-hydroxylase JMJD5-like, transcript variant X2"
NC_043000.1,115331364,115331375,82.5,NC_043000.1,115331190,115332189,LOC115210278,+,"YTH domain-containing family protein 1, transcript variant X2"
NC_043000.1,115517405,115517418,19.5,NC_043000.1,115517341,115518340,LOC115210787,-,"tetratricopeptide repeat protein 27, transcript variant X1"
NC_043000.1,115517440,115517462,110.0,NC_043000.1,115517341,115518340,LOC115210787,-,"tetratricopeptide repeat protein 27, transcript variant X1"
NC_043000.1,115517516,115517527,71.5,NC_043000.1,115517341,115518340,LOC115210787,-,"tetratricopeptide repeat protein 27, transcript variant X1"
NC_043000.1,115545557,115545569,18.0,NC_043000.1,115545136,115546135,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115545570,115545586,35.0,NC_043000.1,115545136,115546135,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115545588,115545603,44.5,NC_043000.1,115545136,115546135,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115545605,115545626,31.5,NC_043000.1,115545136,115546135,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115548639,115548703,206.0,NC_043000.1,115548558,115549557,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115564504,115564518,120.0,NC_043000.1,115564324,115565323,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115564643,115564663,96.0,NC_043000.1,115564324,115565323,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115564668,115564682,98.0,NC_043000.1,115564324,115565323,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115565111,115565122,27.5,NC_043000.1,115564324,115565323,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115567075,115567086,60.5,NC_043000.1,115566936,115567935,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115569839,115569850,16.5,NC_043000.1,115569282,115570281,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115569851,115569884,49.5,NC_043000.1,115569282,115570281,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115586967,115586983,46.0,NC_043000.1,115586660,115587659,Trnai-aau,-,tRNA-Ile
NC_043000.1,115590365,115590376,27.5,NC_043000.1,115590185,115591184,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115590432,115590443,38.5,NC_043000.1,115590185,115591184,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115590451,115590462,16.5,NC_043000.1,115590185,115591184,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115590807,115590821,21.0,NC_043000.1,115590185,115591184,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115595544,115595560,46.0,NC_043000.1,115595271,115596270,Trnai-aau,-,tRNA-Ile
NC_043000.1,115609125,115609169,66.0,NC_043000.1,115608941,115609940,Trnai-aau,-,tRNA-Ile
NC_043000.1,115609428,115609443,99.5,NC_043000.1,115608941,115609940,Trnai-aau,-,tRNA-Ile
NC_043000.1,115609428,115609443,99.5,NC_043000.1,115609194,115610193,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115623574,115623586,18.0,NC_043000.1,115622585,115623584,Trnai-aau,-,tRNA-Ile
NC_043000.1,115623574,115623586,18.0,NC_043000.1,115623519,115624518,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115625601,115625613,18.0,NC_043000.1,115624802,115625801,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115627894,115627905,27.5,NC_043000.1,115627631,115628630,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115639959,115639974,44.5,NC_043000.1,115639716,115640715,Trnai-aau,+,tRNA-Ile
NC_043000.1,115640415,115640429,32.0,NC_043000.1,115639716,115640715,Trnai-aau,+,tRNA-Ile
NC_043000.1,115640431,115640465,51.0,NC_043000.1,115639716,115640715,Trnai-aau,+,tRNA-Ile
NC_043000.1,115681422,115681441,50.5,NC_043000.1,115680812,115681811,Trnay-gua,+,tRNA-Tyr
NC_043000.1,115686067,115686090,67.5,NC_043000.1,115685642,115686641,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115686620,115686644,179.0,NC_043000.1,115685642,115686641,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115688614,115688625,60.5,NC_043000.1,115687890,115688889,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115709126,115709143,25.5,NC_043000.1,115708194,115709193,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115709184,115709197,41.5,NC_043000.1,115708194,115709193,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115709126,115709143,25.5,NC_043000.1,115708561,115709560,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115709184,115709197,41.5,NC_043000.1,115708561,115709560,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115709126,115709143,25.5,NC_043000.1,115708749,115709748,Trnay-gua,-,tRNA-Tyr
NC_043000.1,115709184,115709197,41.5,NC_043000.1,115708749,115709748,Trnay-gua,-,tRNA-Tyr
NC_043000.1,116228035,116228062,40.5,NC_043000.1,116227430,116228429,LOC115211326,-,U6 spliceosomal RNA
NC_043000.1,116775714,116775728,21.0,NC_043000.1,116775443,116776442,LOC118763278,+,uncharacterized LOC118763278
NC_043000.1,116775730,116775750,30.0,NC_043000.1,116775443,116776442,LOC118763278,+,uncharacterized LOC118763278
NC_043000.1,116863479,116863537,87.0,NC_043000.1,116862777,116863776,LOC115210566,-,
NC_043000.1,117067732,117067743,16.5,NC_043000.1,117066869,117067868,LOC118763091,-,"uncharacterized LOC118763091, transcript variant X2"
NC_043000.1,117255126,117255138,18.0,NC_043000.1,117254561,117255560,LOC115210567,+,uncharacterized LOC115210567
NC_043000.1,117255154,117255166,18.0,NC_043000.1,117254561,117255560,LOC115210567,+,uncharacterized LOC115210567
NC_043000.1,117391637,117391666,76.5,NC_043000.1,117391196,117392195,LOC115210568,-,probable G-protein coupled receptor 139
NC_043000.1,117391684,117391698,65.0,NC_043000.1,117391196,117392195,LOC115210568,-,probable G-protein coupled receptor 139
NC_043000.1,117391930,117391965,151.5,NC_043000.1,117391196,117392195,LOC115210568,-,probable G-protein coupled receptor 139
NC_043000.1,117391970,117391987,58.5,NC_043000.1,117391196,117392195,LOC115210568,-,probable G-protein coupled receptor 139
NC_043000.1,117392039,117392051,40.0,NC_043000.1,117391196,117392195,LOC115210568,-,probable G-protein coupled receptor 139
NC_043000.1,117392081,117392096,99.5,NC_043000.1,117391196,117392195,LOC115210568,-,probable G-protein coupled receptor 139
